LAST_ACTIVITY_BLOCK,LAST_ACTIVITY_BLOCK_TIMESTAMP,USER_ADDRESS,CONTRACT_ADDRESS,CURRENT_BAL_UNADJ,CURRENT_BAL,USD_VALUE_LAST_ACTIVITY,USD_VALUE_NOW,SYMBOL,TOKEN_NAME,DECIMALS,HAS_DECIMAL,HAS_PRICE,LAST_RECORDED_PRICE,ROWNUMBER,BALANCE
17948956,2023-08-19 12:56:11.000,0x780423e2216405500be0670affacc5c80efd3c23,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17945447,2023-08-19 01:08:23.000,0x4b2f8046fa3326b2517d437a5c61520d0747955b,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17969970,2023-08-22 11:31:11.000,0x302d676d2207bd6680e2ad0a742a309f5fa20185,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
18015292,2023-08-28 19:42:35.000,0x1cf82438699503567fa12d41ce80e92ca0a8aef7,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17945366,2023-08-19 00:51:59.000,0xecd02810db92ff027ea1b0850d46bda963676d74,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17943964,2023-08-18 20:10:11.000,0xdfba4c55a2d5bcfe1a00f856baa47b04cb2718f0,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17949955,2023-08-19 16:17:35.000,0xde4b72239f6d6e2342cbc48ca8fb04e05a25f1c7,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
18015164,2023-08-28 19:16:59.000,0xaecf6412cf1a51986185f5718fadd640bae5c7cb,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17948441,2023-08-19 11:11:35.000,0xacfea5dd8fb15d893fef331391c8df21df719603,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17944293,2023-08-18 21:16:11.000,0xabc837feeeb448d36173d92d9563f324bc3a273f,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17945909,2023-08-19 02:41:23.000,0x948a4dbdaccb4d10b9395b4c863d34e335e3eb21,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17993541,2023-08-25 18:37:59.000,0x6bd17643acfab4932687e8949c7d034a5d91b1a1,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17949060,2023-08-19 13:16:59.000,0x6b9ac857978eac2455765d8c4207a53db90421a2,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17944086,2023-08-18 20:34:35.000,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17943624,2023-08-18 19:01:35.000,0xf3a45ee798fc560ce080d143d12312185f84aa72,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17953183,2023-08-20 03:08:47.000,0x8c38856c80087aa17b46f1ac62fd7ea04c62734d,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17967500,2023-08-22 03:14:23.000,0xd874f397202b032e2611cf999ff737da419233e9,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17946633,2023-08-19 05:06:47.000,0xb4e6bd2ef5b30c171248382389687c442d29a133,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17944466,2023-08-18 21:51:11.000,0xb39cff8b69b7608e64d0c82340194bb3c573013e,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17947731,2023-08-19 08:48:35.000,0x6180099fe2ca0d1d22bca26809fa4deaadb6444a,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17946317,2023-08-19 04:03:23.000,0xa5336271854c8984673a0406c799556def953890,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17943625,2023-08-18 19:01:47.000,0xa380339b85f7f4ba5d5640bcf2c75fdcb4d4cdfa,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17954956,2023-08-20 09:06:47.000,0x79d59e047b163c40d6a842cce6d9f0bfcb91c69f,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17943777,2023-08-18 19:32:23.000,0x5786291d128b580f847b132ea9494e55fb4c18f3,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17946046,2023-08-19 03:08:47.000,0x56e1b883a7ee8c948d014af899e2710b8b89de6d,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
18018858,2023-08-29 07:41:47.000,0x6746fde6276a87c00a473518c0d1af87dee66b3e,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17967397,2023-08-22 02:53:35.000,0x47144372eb383466d18fc91db9cd0396aa6c87a4,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17949484,2023-08-19 14:42:35.000,0xfea0ae8dbd492ec23dbf06047273b76b43084c92,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17946670,2023-08-19 05:14:11.000,0xcde91c40c0348442344204ab1fdd59d0be49fee7,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17946762,2023-08-19 05:32:35.000,0xba1bd49760e543aede0b0bd325f92026d6345b1a,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17949013,2023-08-19 13:07:35.000,0xb93efd0e79b769d2b3df7aa64d89f983d2fd02fc,0xccccccccc9507ce17987409cc8c598733ba9b670,3,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,3
17953958,2023-08-20 05:44:47.000,0x022dec3a4e53167d55379ff00fbc8640892df447,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
18028030,2023-08-30 14:32:23.000,0xc3edcbe0f93a6258c3933e86ffaa3bcf12f8d695,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947744,2023-08-19 08:51:23.000,0x2535707d432c35b3326738eea5e8b2441216cf2e,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17953683,2023-08-20 04:49:11.000,0x46014290d380eda76a3e823023e5e88026248191,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945222,2023-08-19 00:22:47.000,0x47544efac61cec5b87df39b36d73933650c963a6,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947449,2023-08-19 07:51:35.000,0x21197628882d449dcecbeff0e15824ad4652aa95,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17958910,2023-08-20 22:23:11.000,0x0e2c483999dcd6731a480861ff10084ed209726f,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17943720,2023-08-18 19:20:59.000,0x4b947941e0c443001c7ae69291aacfcbb2526403,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945818,2023-08-19 02:23:11.000,0x48372817715b969d284b7b64726837dad0bb591c,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17953119,2023-08-20 02:55:47.000,0x1dabe414eb584533ee72e603ff33ba793e3c98f1,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947701,2023-08-19 08:42:23.000,0x5d7958896ed97964f18777789bbf1b41e9563ad8,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945935,2023-08-19 02:46:35.000,0x4fd556e95f3901e11a63f8d49d35a12db577ed4b,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17948551,2023-08-19 11:33:59.000,0x4c026d3ed86c1b06f9a172c3d70532e05095d4a2,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945274,2023-08-19 00:33:35.000,0x6142e71e92a514e9733bbd199e83b0750a0f77bc,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944681,2023-08-18 22:34:23.000,0xc0b69b9860ea17f004aa939df5c4aa2163c0d6eb,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945034,2023-08-18 23:45:11.000,0x99c820e11d5ee26a55755f24f7b6cb55ea782136,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945714,2023-08-19 02:02:11.000,0xa566ff3aa052a7ff64c1074435faf6aaee5f33e2,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17992375,2023-08-25 14:42:47.000,0x08bfd3a3f759c898016ee4831196f6022bd7e07d,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945985,2023-08-19 02:56:35.000,0x0551ad966d768c5c09f6e18eee873fbf91ae26aa,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945758,2023-08-19 02:10:59.000,0x5535c48511faa34bc3666f385b9b3ab93a65f845,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946367,2023-08-19 04:13:23.000,0x52b0c756d6f36af804c51211bd5a1fa4ab5dc911,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945533,2023-08-19 01:25:35.000,0xfc7d1491dfcdcf6e72bf202e6d3bf5cc55e5b5ee,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17953357,2023-08-20 03:43:47.000,0xfa49bd851d881fc0c5c6a976ecedfc212b08670c,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945210,2023-08-19 00:20:23.000,0xdc5b23a5001f5659abda1faa307afa7369b3cfb3,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946135,2023-08-19 03:26:35.000,0x5e4b7eac00906f7b524a36918f8ec8bd86bdbc7e,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946228,2023-08-19 03:45:23.000,0xa0c916358a082b85d63123a79c1fb50c305da414,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944357,2023-08-18 21:28:59.000,0x9d48136c1cf2120d9ab03f7ba5b8d1badf4841b2,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
18000718,2023-08-26 18:45:35.000,0x86d7933192b1faccb62db1e893dfe25d1e2104a7,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17967120,2023-08-22 01:57:23.000,0x80fbca284730c1c0662402a13d76b870fa3aa202,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945442,2023-08-19 01:07:23.000,0x944b8a5c94055a761d518ee11c6c370b139eff28,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17962059,2023-08-21 08:57:35.000,0x90672e9290319bb760e121af4b3fe7a1f02fb64b,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17962673,2023-08-21 11:00:59.000,0xa47c52003210b756bcfd2b480cf22d2cbc200d82,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944216,2023-08-18 21:00:47.000,0x98cd36875331bab6af1d99fddc6f41d32f9f7f23,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946310,2023-08-19 04:01:47.000,0x94c4ef6f9b7777b614360b97c3d8565b3b106741,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945583,2023-08-19 01:35:35.000,0xa80b9cba10e137cf1279128523a98430b0f30733,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945473,2023-08-19 01:13:35.000,0x51edd3d8e4f82479f25d3f5324875e1982924ee5,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17951519,2023-08-19 21:32:47.000,0xbdff9b0b38aa33b6e56a2430e2df0db41643eb06,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946432,2023-08-19 04:26:23.000,0x6d4223398da3862e155bbc4bb5b26fc3ec7b583d,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17982619,2023-08-24 05:56:47.000,0x6cea9a8cb9cd5fa6a7c113542bb33b2ab4b4add0,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946251,2023-08-19 03:49:59.000,0x806adc39ded3a81a4eb033b3d13378a9611f8c6c,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947228,2023-08-19 07:06:47.000,0x7d0a393c746831598eb418a004ba38d987d2a831,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947819,2023-08-19 09:06:23.000,0x7915f2f4f3e766bb406e173e9b5ddb638f602022,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17948064,2023-08-19 09:55:35.000,0x69575d645ba27250ce26e1e497498d55658e5326,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17949783,2023-08-19 15:42:59.000,0x654679f809d7cbfe7019a29d4446f779e5fb5000,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17952842,2023-08-20 01:59:47.000,0x0d5dfa4665d25de35a5593135bd31a29d395b3ce,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17953580,2023-08-20 04:28:35.000,0x097116627fe9d707b1c571a7a1313ceaa99f11a4,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944133,2023-08-18 20:43:59.000,0xffb8c9ec9951b1d22ae0676a8965de43412ceb7d,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947105,2023-08-19 06:41:47.000,0xfc95cbcc46ad2892bbf7d42ddbe3dc89435feac4,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
18015242,2023-08-28 19:32:35.000,0xc304eef1023e0b6e644f8ed8f8c629fd0973c52d,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17991381,2023-08-25 11:22:35.000,0xb635d4ed5883b5141e073984f18dad1c69ade119,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17954655,2023-08-20 08:06:11.000,0xb2285bc9703b4b20a13d9960ad93e10cff9c3e4c,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17949981,2023-08-19 16:22:47.000,0x3f9d386eeb91304ab65899b567ee8756d3298d40,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944564,2023-08-18 22:10:47.000,0x3b6f150d7f5cae0918bebcbf54f8e57d06524bee,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947736,2023-08-19 08:49:47.000,0x44466115581b9639d2a6cbb29440f60eba657ba1,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946593,2023-08-19 04:58:35.000,0xd44f96e1994ebfbbe3d5846481b772677b2edeae,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17955920,2023-08-20 12:21:11.000,0xd1a5b91957530e1b3e9cfac1543467c60c352f69,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944715,2023-08-18 22:41:23.000,0xba25ea8da9fa78a054506dba5aee61f17b90f1dd,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946591,2023-08-19 04:58:11.000,0xb7e5f405b67dda6ba951b8a0fc16b7f60ee98f8a,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17943751,2023-08-18 19:27:11.000,0x28888b5b8e4080b1faaabcbc07b638c9603a73a6,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17953219,2023-08-20 03:15:59.000,0xf60ae6f673a6eb5f863825313682114806163361,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947344,2023-08-19 07:30:11.000,0xd4fd46002ecd280b60f7e4a42dc9e41c16094853,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947145,2023-08-19 06:49:59.000,0xb1afa39feb6243a28958e10a918dbaed774fe637,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945623,2023-08-19 01:43:47.000,0xca119907cfd60c35e8eedcf99b1db01ef8c179aa,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17960778,2023-08-21 04:40:23.000,0x16f6aff7a2d84b802b2ddf0f0aed49033b69f4f9,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946192,2023-08-19 03:37:59.000,0x50015e0034b9a706507b7c8af371a2ab66d8ebed,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17948233,2023-08-19 10:29:59.000,0x28d9ced90ea760914bdab2df650571fe20fdbbbe,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945894,2023-08-19 02:38:23.000,0x1a698c47e2fa3e255f9edace52c22ea5fc1162db,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17948765,2023-08-19 12:17:11.000,0x17a8eaf9241a220e1ebda22a623cb058530cb0ab,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17953100,2023-08-20 02:51:59.000,0xebca18796f903fc8ff736feadb72ef59c1cb8b66,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17946953,2023-08-19 06:10:59.000,0xcde773b3822d12106a7522f88b9b609593899627,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17948233,2023-08-19 10:29:59.000,0xbdc638e7ef298a492baab43b13aad22562391b1b,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17954083,2023-08-20 06:10:11.000,0x73f61e66345b8f78951508e8f1cd0ab51e1d9b6b,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17958041,2023-08-20 19:27:59.000,0x31ba3017735c4e01b133ca6673e020d458971006,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945340,2023-08-19 00:46:47.000,0xe1a2cdd4fb58eee09da78db898adbadcfe5f1780,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945534,2023-08-19 01:25:47.000,0x12846a6da4e729a6b5c33d32f93bf52ee3cae8c3,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944923,2023-08-18 23:22:59.000,0xf5994c4d8849ec6eb1f45dd6e078078df467f6cd,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17991197,2023-08-25 10:45:35.000,0xc9636b935fb6b3ce48654a0009755d58f473c064,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947329,2023-08-19 07:27:11.000,0xc6cef6e4f3eb00b32a2cc12e313bfbc1398ef7ad,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17945304,2023-08-19 00:39:35.000,0xae9a39c11c947bdddec8179ec7474cb69601316e,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17954170,2023-08-20 06:27:47.000,0x3094c8034df7b0db6a1a5158c1403c750f2b6392,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17953437,2023-08-20 03:59:59.000,0x2caeec5f137f91efb48d4a622ca40c46fec819a6,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17953318,2023-08-20 03:35:47.000,0xbb4c72098378fa549828bced303821c1ce118430,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17961393,2023-08-21 06:43:59.000,0xe7d912bc9b75f0344d468ad3125da5da3bb3306b,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17947429,2023-08-19 07:47:23.000,0x22e8b67f17a17af2e7409dc482fb34e95005b24a,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
17944799,2023-08-18 22:58:11.000,0xc20842c529fa7fdc81dd77b585ee6b79d17825fe,0xccccccccc9507ce17987409cc8c598733ba9b670,2,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,2
